               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 129,            0.011555,           0.0075706,                   0,             0.97346,             0.84091,             0.89772,             0.84319,           0.0088986,            0.012243,                   0,            0.003584,            0.003584,            0.003584
                 130,            0.011499,           0.0078451,                   0,             0.98693,             0.85794,             0.91015,             0.84265,           0.0081049,            0.011258,                   0,           0.0035203,           0.0035203,           0.0035203
                 131,            0.012082,           0.0082495,                   0,             0.96827,             0.88068,             0.92451,             0.87074,            0.007494,            0.010916,                   0,            0.003457,            0.003457,            0.003457
                 132,            0.012382,           0.0079833,                   0,             0.98052,             0.85792,              0.9225,             0.85606,           0.0079081,            0.011049,                   0,           0.0033943,           0.0033943,           0.0033943
                 133,            0.010856,           0.0077598,                   0,             0.98639,             0.82386,              0.8961,              0.8362,           0.0093633,            0.012661,                   0,           0.0033321,           0.0033321,           0.0033321
                 134,            0.012059,           0.0075728,                   0,             0.98048,             0.85795,              0.8904,             0.82525,            0.008771,            0.012238,                   0,           0.0032704,           0.0032704,           0.0032704
                 135,             0.01055,           0.0073748,                   0,             0.98671,             0.84659,             0.90305,             0.84739,           0.0079238,              0.0125,                   0,           0.0032093,           0.0032093,           0.0032093
                 136,            0.010376,           0.0076282,                   0,             0.94478,             0.87487,             0.91282,             0.85003,           0.0076084,            0.011072,                   0,           0.0031488,           0.0031488,           0.0031488
                 137,            0.010725,            0.007314,                   0,             0.97973,             0.82384,             0.87547,             0.82013,           0.0086868,            0.013571,                   0,           0.0030888,           0.0030888,           0.0030888
                 138,            0.011998,           0.0072548,                   0,             0.97981,             0.82955,             0.87851,             0.82273,           0.0082736,            0.013576,                   0,           0.0030294,           0.0030294,           0.0030294
                 139,            0.010549,           0.0075094,                   0,             0.96129,             0.84651,             0.89326,             0.83311,             0.00941,            0.012583,                   0,           0.0029706,           0.0029706,           0.0029706
                 140,            0.010563,           0.0075149,                   0,             0.98638,             0.82386,             0.88742,             0.83252,           0.0087994,            0.013487,                   0,           0.0029125,           0.0029125,           0.0029125
                 141,            0.009861,           0.0074271,                   0,             0.97994,             0.83523,             0.90193,             0.84031,           0.0088957,            0.013026,                   0,            0.002855,            0.002855,            0.002855
