               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  51,            0.028826,           0.0060586,                   0,             0.77778,               0.875,             0.77706,             0.35182,            0.039604,            0.004082,                   0,             0.00775,             0.00775,             0.00775
                  52,            0.029117,           0.0061633,                   0,             0.83302,             0.83333,             0.81686,             0.36367,            0.038306,           0.0038411,                   0,           0.0076679,           0.0076679,           0.0076679
                  53,            0.027752,           0.0063214,                   0,             0.87386,               0.875,             0.88017,             0.35324,            0.036384,           0.0036909,                   0,           0.0075848,           0.0075848,           0.0075848
                  54,            0.028269,           0.0062818,                   0,             0.59955,             0.79167,             0.65388,              0.2801,            0.036707,           0.0041308,                   0,           0.0075009,           0.0075009,           0.0075009
                  55,            0.027722,           0.0061349,                   0,             0.70939,             0.91667,             0.75459,              0.3538,             0.03697,           0.0037152,                   0,            0.007416,            0.007416,            0.007416
                  56,             0.02757,           0.0060736,                   0,             0.86184,             0.79167,             0.86768,             0.38462,            0.037956,           0.0039056,                   0,           0.0073303,           0.0073303,           0.0073303
                  57,            0.027085,           0.0058924,                   0,             0.76909,             0.83333,             0.82106,             0.39133,             0.03792,           0.0038853,                   0,           0.0072438,           0.0072438,           0.0072438
                  58,            0.026848,           0.0060298,                   0,             0.71859,             0.95833,             0.84944,             0.37585,            0.037758,            0.003872,                   0,           0.0071566,           0.0071566,           0.0071566
                  59,            0.027343,           0.0059114,                   0,             0.76678,             0.83333,             0.80327,             0.39345,            0.035264,           0.0039816,                   0,           0.0070686,           0.0070686,           0.0070686
                  60,            0.026399,           0.0059351,                   0,             0.74057,             0.83333,             0.82627,              0.3929,            0.037163,           0.0038441,                   0,           0.0069799,           0.0069799,           0.0069799
                  61,            0.025556,            0.005758,                   0,             0.78173,                0.75,             0.80983,             0.33597,            0.039209,           0.0039041,                   0,           0.0068906,           0.0068906,           0.0068906
                  62,            0.026033,           0.0060039,                   0,             0.87972,             0.91667,             0.89381,             0.39131,             0.03893,           0.0040023,                   0,           0.0068006,           0.0068006,           0.0068006
                  63,            0.026167,           0.0055202,                   0,             0.70964,             0.91667,             0.83762,             0.36702,            0.038577,            0.004164,                   0,           0.0067101,           0.0067101,           0.0067101
                  64,            0.026739,           0.0058897,                   0,             0.90908,             0.83333,             0.89694,             0.40323,            0.038489,           0.0041293,                   0,           0.0066191,           0.0066191,           0.0066191
                  65,            0.025093,           0.0056811,                   0,             0.90465,             0.79167,             0.82362,             0.42731,            0.036246,           0.0038601,                   0,           0.0065276,           0.0065276,           0.0065276
                  66,            0.024528,           0.0059582,                   0,             0.83305,             0.83333,             0.87862,             0.41344,            0.036926,           0.0037057,                   0,           0.0064356,           0.0064356,           0.0064356
                  67,            0.025563,           0.0058016,                   0,             0.94315,             0.70833,             0.80268,             0.36494,            0.037397,           0.0037318,                   0,           0.0063432,           0.0063432,           0.0063432
                  68,            0.025614,           0.0057625,                   0,             0.83326,             0.83333,             0.79225,             0.33611,             0.03858,           0.0039769,                   0,           0.0062505,           0.0062505,           0.0062505
                  69,            0.025552,           0.0057788,                   0,             0.84993,             0.70833,             0.72638,             0.31557,            0.039318,           0.0040864,                   0,           0.0061574,           0.0061574,           0.0061574
                  70,            0.024755,           0.0057081,                   0,             0.86955,             0.83325,             0.81263,             0.36546,            0.036623,           0.0040127,                   0,            0.006064,            0.006064,            0.006064
                  71,            0.025281,           0.0055547,                   0,             0.81813,                0.75,             0.79143,              0.3761,            0.035804,           0.0039687,                   0,           0.0059704,           0.0059704,           0.0059704
                  72,            0.024185,           0.0056644,                   0,             0.83321,             0.83333,             0.88662,             0.41558,            0.036734,           0.0040769,                   0,           0.0058766,           0.0058766,           0.0058766
                  73,            0.025033,           0.0058374,                   0,             0.83314,             0.83333,             0.83921,             0.40478,            0.038096,           0.0042416,                   0,           0.0057826,           0.0057826,           0.0057826
                  74,            0.024078,           0.0054842,                   0,              0.8333,             0.83333,             0.78584,             0.37679,             0.03772,           0.0041662,                   0,           0.0056884,           0.0056884,           0.0056884
                  75,            0.024317,           0.0054812,                   0,             0.76895,             0.83333,             0.81098,             0.32666,            0.038915,           0.0040666,                   0,           0.0055942,           0.0055942,           0.0055942
                  76,            0.024108,           0.0053117,                   0,             0.78561,             0.91667,             0.86436,             0.37279,            0.037483,           0.0041247,                   0,              0.0055,              0.0055,              0.0055
                  77,            0.023608,           0.0052431,                   0,              0.8331,             0.83333,             0.82307,             0.37845,            0.038141,           0.0044791,                   0,           0.0054058,           0.0054058,           0.0054058
                  78,            0.023679,           0.0054314,                   0,              0.8332,             0.83333,             0.81625,             0.38762,            0.037104,           0.0039469,                   0,           0.0053116,           0.0053116,           0.0053116
                  79,            0.023707,           0.0052702,                   0,               0.909,             0.83333,             0.82864,             0.36489,            0.037909,           0.0040688,                   0,           0.0052174,           0.0052174,           0.0052174
                  80,            0.023257,           0.0052001,                   0,             0.91304,             0.87499,             0.84559,             0.40084,            0.037281,           0.0038793,                   0,           0.0051234,           0.0051234,           0.0051234
                  81,            0.024053,           0.0054733,                   0,              0.8749,               0.875,             0.81268,             0.38848,             0.03725,           0.0040804,                   0,           0.0050296,           0.0050296,           0.0050296
