               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,            0.034352,            0.038843,             0.01143,             0.84997,             0.80651,             0.87601,             0.65713,            0.023294,            0.020939,           0.0047767,            0.009641,            0.009641,            0.009641
                  66,            0.034331,            0.039058,            0.011655,             0.85148,              0.8057,             0.87691,             0.65862,            0.023286,            0.020917,           0.0047604,           0.0096299,           0.0096299,           0.0096299
                  67,            0.034404,            0.038903,             0.01145,             0.85128,             0.80551,              0.8782,             0.65905,            0.023272,            0.020892,           0.0047438,           0.0096186,           0.0096186,           0.0096186
                  68,            0.034359,            0.038833,            0.011492,             0.85006,             0.80438,              0.8781,             0.65989,            0.023255,             0.02087,           0.0047294,           0.0096071,           0.0096071,           0.0096071
                  69,             0.03424,            0.038935,            0.011483,             0.84054,             0.80875,             0.87858,             0.66043,             0.02324,            0.020845,           0.0047149,           0.0095955,           0.0095955,           0.0095955
                  70,            0.034376,            0.038961,            0.011482,             0.84037,             0.81009,             0.87892,             0.66045,            0.023227,            0.020821,           0.0046993,           0.0095837,           0.0095837,           0.0095837
                  71,            0.034105,            0.038861,            0.011306,             0.84092,             0.81029,             0.87975,             0.66141,            0.023214,            0.020798,           0.0046847,           0.0095717,           0.0095717,           0.0095717
                  72,            0.034105,            0.038739,            0.011442,             0.83204,             0.81832,             0.87994,             0.66159,              0.0232,            0.020777,           0.0046719,           0.0095596,           0.0095596,           0.0095596
                  73,            0.034166,            0.038763,            0.011356,             0.83441,             0.81961,             0.88019,             0.66306,            0.023186,            0.020751,           0.0046584,           0.0095473,           0.0095473,           0.0095473
                  74,            0.034205,            0.038594,            0.011389,             0.83193,             0.82207,             0.88093,              0.6637,            0.023177,            0.020727,           0.0046451,           0.0095349,           0.0095349,           0.0095349
                  75,            0.034129,            0.038616,            0.011305,             0.83524,             0.82132,              0.8811,             0.66372,            0.023163,            0.020703,           0.0046288,           0.0095223,           0.0095223,           0.0095223
                  76,            0.034223,            0.038859,            0.011202,             0.84336,             0.81508,             0.88154,             0.66512,             0.02315,            0.020687,           0.0046134,           0.0095095,           0.0095095,           0.0095095
                  77,               0.034,            0.038803,            0.011217,             0.84735,             0.81139,             0.88279,             0.66611,            0.023135,             0.02067,           0.0045996,           0.0094966,           0.0094966,           0.0094966
                  78,            0.034083,            0.038416,            0.011238,             0.84871,             0.81082,             0.88361,             0.66675,            0.023123,            0.020648,           0.0045854,           0.0094835,           0.0094835,           0.0094835
                  79,            0.034061,            0.038587,            0.011357,             0.82094,             0.83157,             0.88428,             0.66705,             0.02311,            0.020629,           0.0045738,           0.0094703,           0.0094703,           0.0094703
                  80,            0.033927,            0.038745,            0.011167,             0.81951,             0.83672,             0.88535,             0.66711,            0.023094,            0.020612,            0.004561,           0.0094569,           0.0094569,           0.0094569
                  81,            0.034001,            0.038776,            0.011028,             0.82186,             0.83742,             0.88572,             0.66788,            0.023074,            0.020587,           0.0045452,           0.0094434,           0.0094434,           0.0094434
                  82,            0.034171,            0.038785,             0.01124,             0.82318,             0.83781,              0.8862,             0.66889,            0.023059,            0.020566,           0.0045311,           0.0094297,           0.0094297,           0.0094297
                  83,             0.03402,            0.038667,            0.011139,              0.8256,             0.83594,              0.8867,              0.6683,            0.023044,            0.020544,           0.0045194,           0.0094158,           0.0094158,           0.0094158
                  84,            0.034001,            0.038617,            0.011154,             0.82436,             0.84041,             0.88735,             0.66985,            0.023025,            0.020521,           0.0045055,           0.0094018,           0.0094018,           0.0094018
                  85,            0.033938,            0.038481,            0.011163,             0.82894,             0.83787,             0.88795,             0.67101,            0.023008,              0.0205,           0.0044937,           0.0093877,           0.0093877,           0.0093877
                  86,            0.033985,            0.038618,            0.011185,             0.82865,              0.8392,             0.88856,             0.67159,            0.022993,            0.020474,           0.0044799,           0.0093733,           0.0093733,           0.0093733
                  87,            0.033863,             0.03841,            0.011187,             0.82825,              0.8375,              0.8892,             0.67241,            0.022978,            0.020451,           0.0044651,           0.0093589,           0.0093589,           0.0093589
                  88,            0.033793,            0.038434,            0.011037,             0.84116,             0.82984,             0.88948,             0.67265,            0.022961,            0.020427,           0.0044508,           0.0093442,           0.0093442,           0.0093442
                  89,             0.03394,            0.038457,            0.011194,             0.84325,             0.83013,             0.89022,             0.67327,            0.022942,            0.020403,           0.0044335,           0.0093295,           0.0093295,           0.0093295
                  90,            0.033823,            0.038202,            0.011081,             0.83922,             0.83166,             0.89078,             0.67388,            0.022928,            0.020382,           0.0044192,           0.0093146,           0.0093146,           0.0093146
                  91,            0.033865,            0.038145,            0.011186,             0.84234,             0.83504,             0.89183,               0.674,            0.022913,            0.020361,           0.0044036,           0.0092995,           0.0092995,           0.0092995
                  92,            0.033819,            0.038482,            0.011066,             0.84182,             0.83495,             0.89226,             0.67455,            0.022901,            0.020339,           0.0043862,           0.0092843,           0.0092843,           0.0092843
                  93,            0.033973,            0.038556,            0.011095,             0.84282,             0.83783,             0.89265,             0.67521,             0.02289,            0.020323,           0.0043721,           0.0092689,           0.0092689,           0.0092689
                  94,            0.033837,            0.038296,            0.010966,             0.84287,             0.83738,             0.89315,             0.67561,            0.022879,            0.020302,           0.0043567,           0.0092534,           0.0092534,           0.0092534
                  95,            0.033889,            0.038297,            0.011036,             0.85588,             0.82798,             0.89349,             0.67666,            0.022868,             0.02028,           0.0043429,           0.0092377,           0.0092377,           0.0092377
                  96,             0.03375,            0.038197,            0.010946,             0.85869,             0.82615,             0.89393,             0.67742,            0.022856,            0.020263,           0.0043305,           0.0092219,           0.0092219,           0.0092219
                  97,            0.033777,            0.038218,            0.010898,             0.85899,             0.82599,             0.89453,             0.67828,            0.022846,            0.020239,           0.0043173,           0.0092059,           0.0092059,           0.0092059
                  98,            0.033704,            0.038334,            0.010804,             0.84037,             0.83843,             0.89525,             0.67921,            0.022837,            0.020219,           0.0043069,           0.0091898,           0.0091898,           0.0091898
                  99,            0.033635,            0.038089,             0.01087,             0.84216,             0.83854,             0.89607,             0.67986,            0.022826,            0.020197,           0.0042951,           0.0091735,           0.0091735,           0.0091735
                 100,            0.033589,            0.038073,            0.010922,             0.84449,             0.84022,             0.89664,             0.68082,            0.022818,            0.020183,           0.0042814,           0.0091571,           0.0091571,           0.0091571
                 101,            0.033653,            0.038254,             0.01072,             0.84439,             0.84135,             0.89727,             0.68128,            0.022804,            0.020162,           0.0042671,           0.0091406,           0.0091406,           0.0091406
                 102,            0.033731,            0.038584,            0.011043,             0.84951,              0.8396,             0.89797,             0.68186,            0.022787,            0.020144,           0.0042529,           0.0091239,           0.0091239,           0.0091239
                 103,             0.03371,            0.038258,            0.010938,             0.83868,             0.84831,             0.89944,             0.68283,            0.022771,            0.020124,           0.0042416,           0.0091071,           0.0091071,           0.0091071
                 104,            0.033714,            0.038308,            0.010954,             0.84439,             0.84544,             0.89979,             0.68316,            0.022755,            0.020108,           0.0042276,           0.0090901,           0.0090901,           0.0090901
                 105,            0.033595,            0.038052,            0.010924,             0.84472,             0.84577,             0.90009,             0.68381,             0.02274,            0.020087,           0.0042131,            0.009073,            0.009073,            0.009073
                 106,            0.033554,             0.03812,            0.010743,             0.83126,             0.85488,             0.90062,             0.68396,            0.022723,            0.020066,           0.0042006,           0.0090557,           0.0090557,           0.0090557
                 107,            0.033414,            0.037836,            0.010868,             0.84805,             0.84213,             0.90098,             0.68468,            0.022705,            0.020046,           0.0041883,           0.0090383,           0.0090383,           0.0090383
                 108,            0.033703,            0.038254,            0.010976,             0.85054,             0.84294,             0.90103,              0.6856,             0.02269,            0.020031,           0.0041778,           0.0090208,           0.0090208,           0.0090208
                 109,            0.033605,            0.038178,            0.010746,             0.85365,             0.84108,             0.90106,              0.6855,            0.022676,            0.020008,           0.0041665,           0.0090031,           0.0090031,           0.0090031
                 110,            0.033482,            0.038051,            0.010816,             0.85522,             0.84033,              0.9017,              0.6865,            0.022662,            0.019985,           0.0041561,           0.0089853,           0.0089853,           0.0089853
                 111,            0.033556,            0.038374,            0.010598,             0.83996,             0.85288,             0.90203,              0.6866,            0.022645,            0.019968,           0.0041453,           0.0089673,           0.0089673,           0.0089673
                 112,            0.033512,            0.038086,             0.01091,             0.83796,             0.85469,             0.90215,             0.68714,             0.02263,            0.019955,            0.004134,           0.0089492,           0.0089492,           0.0089492
                 113,            0.033406,            0.038151,            0.010709,             0.84649,             0.84815,             0.90272,             0.68716,            0.022611,            0.019936,           0.0041248,            0.008931,            0.008931,            0.008931
                 114,            0.033331,            0.037866,            0.010692,             0.84277,             0.85164,             0.90318,             0.68799,            0.022594,            0.019919,            0.004113,           0.0089126,           0.0089126,           0.0089126
                 115,            0.033466,            0.038143,            0.010653,             0.84184,             0.85144,             0.90312,             0.68811,            0.022577,            0.019899,           0.0040999,           0.0088941,           0.0088941,           0.0088941
                 116,            0.033479,            0.038047,            0.010688,             0.84462,             0.85141,             0.90318,             0.68887,            0.022561,             0.01988,           0.0040856,           0.0088755,           0.0088755,           0.0088755
                 117,            0.033397,            0.037933,            0.010658,             0.84377,             0.85411,             0.90295,             0.68859,            0.022541,            0.019857,           0.0040726,           0.0088567,           0.0088567,           0.0088567
                 118,            0.033432,            0.037945,            0.010582,             0.84534,             0.85662,             0.90407,             0.68934,            0.022525,            0.019839,           0.0040628,           0.0088378,           0.0088378,           0.0088378
                 119,            0.033462,            0.037782,            0.010562,             0.84636,             0.85714,             0.90394,             0.68917,            0.022508,            0.019817,           0.0040547,           0.0088188,           0.0088188,           0.0088188
                 120,            0.033508,            0.038058,            0.010597,             0.84682,             0.85605,             0.90427,             0.68925,            0.022495,            0.019801,           0.0040504,           0.0087996,           0.0087996,           0.0087996
                 121,            0.033233,            0.037784,            0.010612,             0.85365,             0.84912,             0.90468,             0.68998,             0.02248,            0.019786,           0.0040443,           0.0087804,           0.0087804,           0.0087804
                 122,            0.033374,             0.03762,            0.010709,             0.85811,             0.84668,             0.90495,             0.69015,            0.022468,             0.01977,           0.0040353,           0.0087609,           0.0087609,           0.0087609
                 123,            0.033382,            0.038108,            0.010646,             0.86153,             0.84549,             0.90476,             0.69156,            0.022456,            0.019756,           0.0040311,           0.0087414,           0.0087414,           0.0087414
                 124,            0.033178,            0.037947,            0.010572,             0.86113,             0.84614,             0.90518,             0.69203,            0.022441,            0.019737,           0.0040238,           0.0087217,           0.0087217,           0.0087217
                 125,            0.033173,            0.037638,              0.0105,             0.84612,             0.85931,             0.90564,               0.692,            0.022425,            0.019719,           0.0040147,           0.0087019,           0.0087019,           0.0087019
                 126,            0.033386,            0.038157,            0.010645,             0.84947,             0.85679,             0.90589,             0.69242,            0.022408,            0.019704,           0.0040031,            0.008682,            0.008682,            0.008682
                 127,            0.033351,            0.038084,            0.010626,             0.84826,              0.8592,             0.90599,              0.6923,            0.022394,            0.019691,            0.003992,           0.0086619,           0.0086619,           0.0086619
                 128,            0.033257,             0.03773,            0.010446,             0.84859,             0.85998,             0.90643,             0.69372,            0.022385,            0.019674,           0.0039825,           0.0086417,           0.0086417,           0.0086417
                 129,            0.033181,            0.037763,            0.010367,             0.84761,             0.86164,             0.90703,             0.69429,            0.022372,            0.019659,           0.0039777,           0.0086214,           0.0086214,           0.0086214
                 130,            0.033062,            0.037924,            0.010523,             0.85168,             0.85811,             0.90764,              0.6938,            0.022355,            0.019642,           0.0039692,            0.008601,            0.008601,            0.008601
                 131,            0.033236,            0.037706,             0.01048,             0.85532,             0.85994,             0.90852,             0.69545,            0.022337,            0.019622,           0.0039611,           0.0085805,           0.0085805,           0.0085805
                 132,             0.03329,            0.037673,            0.010574,             0.85066,             0.86258,             0.90852,             0.69598,            0.022325,            0.019608,           0.0039534,           0.0085598,           0.0085598,           0.0085598
                 133,             0.03314,            0.037727,            0.010435,             0.85102,             0.86216,             0.90832,             0.69525,            0.022312,            0.019596,           0.0039428,            0.008539,            0.008539,            0.008539
                 134,            0.033098,            0.037733,            0.010455,             0.85132,             0.86327,             0.90847,              0.6955,            0.022301,            0.019585,           0.0039297,           0.0085181,           0.0085181,           0.0085181
                 135,            0.033283,             0.03778,             0.01051,             0.85124,             0.86429,             0.90868,             0.69562,            0.022288,            0.019576,           0.0039209,           0.0084971,           0.0084971,           0.0084971
                 136,            0.033107,            0.037791,            0.010317,             0.84968,             0.86536,             0.90812,             0.69507,            0.022277,            0.019563,           0.0039153,           0.0084759,           0.0084759,           0.0084759
                 137,             0.03292,            0.037512,            0.010379,              0.8577,             0.85935,             0.90818,              0.6953,            0.022262,            0.019544,           0.0039068,           0.0084546,           0.0084546,           0.0084546
                 138,            0.032965,            0.037618,             0.01041,             0.87531,             0.84903,             0.90959,             0.69603,            0.022247,             0.01953,           0.0038969,           0.0084333,           0.0084333,           0.0084333
                 139,            0.033174,            0.037602,            0.010443,             0.87281,             0.85053,             0.90878,             0.69544,            0.022237,            0.019517,           0.0038871,           0.0084118,           0.0084118,           0.0084118
                 140,             0.03303,            0.037675,            0.010441,             0.87366,             0.84771,             0.90827,             0.69558,            0.022226,              0.0195,           0.0038792,           0.0083901,           0.0083901,           0.0083901
                 141,            0.033016,            0.037309,            0.010377,              0.8744,              0.8494,             0.90907,             0.69624,             0.02222,            0.019483,           0.0038733,           0.0083684,           0.0083684,           0.0083684
